,en_a_01,en_a_11,en_a_12,a_01_det,a_11_det,a_12_det,multiple_det,a01_vel,a11_vel,a12_vel
79641,4.537150213059945,0.21309145760858159,4.587758329331474,7.0,,1.0,True,[-1.38152073  1.36955886  1.74006006],[ 0.63029427  0.47942241 -2.48696266],[ 1.23804022 -1.465308    1.76981041]
79962,4.573014197976237,1.8380247378338783,2.9269610641898858,7.0,6.0,,True,[-1.27586379  1.26324166  1.89433157],[-1.20660085 -1.39327423  1.84797222],[ 2.5509271  -0.4749012   0.28167316]
80216,4.502710350865014,0.5048060593887935,4.330483589746193,,4.0,7.0,True,[ 1.82300808 -0.97884355  1.59078812],[-1.4605782  -1.21665781 -1.78845048],[-1.36022939  1.41351467  1.72158424]
80269,3.760042265078902,3.453901171721724,2.1240565631993746,4.0,,7.0,True,[-1.2072371  -1.26379314 -1.93842861],[2.32119609 0.34058425 1.14374432],[-1.3537225   1.24716411  1.850437  ]
80280,4.553016109331174,4.619877596278676,0.16510629439015023,1.0,7.0,,True,[ 1.28131307 -1.37834258  1.80845474],[-1.23179468  1.45205141  1.78502901],[-2.01406452  1.49490846 -0.72172906]
80479,3.751697402495049,2.451799885119255,3.134502712385697,4.0,1.0,,True,[-1.1824634  -1.21888215 -1.98197039],[ 1.22864748 -1.19462697  1.96860147],[0.20701198 2.39004578 1.02806964]
80771,3.7566428682682496,5.280338967807815,0.30101816392393665,4.0,0.0,,True,[-1.20957691 -1.23389028 -1.956154  ],[1.4695433  1.26743669 1.74532138],[-1.8818011  -0.94943305  1.53931852]
80847,3.7737720593520203,3.6804606562454216,1.8837672844025581,4.0,,7.0,True,[-1.3118541  -1.267057   -1.86700439],[2.31672136 0.38824495 1.13761505],[-1.38147968  1.25069256  1.8273976 ]
80875,3.786218471521216,0.45947511761851384,5.092306410860271,4.0,6.0,,True,[-1.33068947 -1.33880904 -1.80248603],[-1.28383581 -1.25172294  1.89659044],[1.53306069 1.53041586 1.45590254]
81021,3.7774944387195206,3.2041756882638603,2.3563298730166196,5.0,,0.0,True,[-1.36911258  1.23437736 -1.84768592],[ 0.36167766 -2.39309742  0.97692069],[1.31174024 1.2277164  1.89318514]
81062,4.544550424233059,0.2487364894698303,4.544713086297111,7.0,,1.0,True,[-1.31253606  1.39620945  1.77198992],[-0.20819349 -0.71988542 -2.50010409],[ 1.36121871 -1.2277698   1.85789261]
81096,6.590695172195732,1.2268158861986767,1.5204889416055922,6.0,,0.0,True,[-1.33871825 -1.32909482  1.80372958],[1.52167604 1.77328455 1.16278283],[1.42031996 1.17427652 1.84820612]
81117,3.7563618879850496,2.1955080984599995,3.3861300135549515,5.0,6.0,,True,[-1.15677933  1.28128301 -1.95761984],[-1.3716846  -1.15949418  1.8937145 ],[ 2.32288985 -0.41586228  1.11505216]
81143,3.7555555121768296,3.2658812671355824,2.3165632206875886,2.0,,7.0,True,[ 1.20537525  1.22898511 -1.96182724],[-0.10005054 -2.33898986  1.15378348],[-1.4159539   1.21238545  1.82682678]
81244,4.545263056818844,1.577917621570744,3.214819321610412,6.0,1.0,,True,[-1.36149304 -1.34446696  1.77506205],[ 1.27915206 -1.28619493  1.87658536],[0.72272642 2.49973772 0.20267672]
81272,3.77650285187189,2.5006692047270036,3.0608279434011063,2.0,7.0,,True,[ 1.34750445  1.2503408  -1.85283017],[-1.39323493  1.13728268  1.89145038],[-0.23746096 -2.4168073   0.95642812]
81392,4.535832659307535,3.8953641745169656,0.9068031661754996,6.0,,2.0,True,[-1.45496851 -1.29889487  1.73436984],[0.98345809 0.81102134 2.27753256],[ 1.21573553  1.22406843 -1.95850545]
81396,5.664823933850612,1.7318311196100677,1.9413449465393207,3.0,,7.0,True,[ 1.29565495 -1.38718224 -1.79139713],[-0.78357179  1.19123502  2.18610941],[-1.47317114  1.24448175  1.75873021]
81445,3.647737472085676,1.8235294636062074,3.866733064308117,,0.0,6.0,True,[ 0.58379325  0.23590845 -2.53290992],[1.28955279 1.43735699 1.75589251],[-1.45259157 -1.21620289  1.79525159]
81493,4.5492149384096345,0.14747642427947694,4.641308637310889,7.0,,1.0,True,[-1.46386246  1.20731954  1.7920899 ],[ 0.15309721  0.92468442 -2.43590229],[ 1.42197628 -1.36011098  1.71469577]
81537,4.556977451528091,0.27353511828873184,4.507487430183178,6.0,,0.0,True,[-1.36234806 -1.27423542  1.82549496],[ 0.42764765  0.44208876 -2.53648872],[1.26445883 1.17230634 1.95932175]
81584,3.6645603298472236,1.314339568055162,4.3591001020976154,,0.0,6.0,True,[ 0.68536846  0.61297654 -2.44266859],[1.41171263 1.31880196 1.7549726 ],[-1.40357908 -1.28618665  1.78543823]
81805,4.554019006093013,2.821604348117731,1.9623766457892575,6.0,,7.0,True,[-1.20351247 -1.44136114  1.8127702 ],[2.51038657 0.70927695 0.08357916],[-1.17681641  1.34523368  1.90198567]
82039,4.582768735225773,4.51447920923051,0.2407520555437177,1.0,,0.0,True,[ 1.327623   -1.14065065  1.9360871 ],[-1.93006527  1.1365058   1.33988904],[1.19181489 1.23534251 1.96611449]
82079,4.5827918979563,0.12862183602861427,4.626586266015087,7.0,,1.0,True,[-1.19756712  1.27636836  1.93618615],[ 0.09866548  1.00613869 -2.40625229],[ 1.17543467 -1.4380717   1.83368566]
82140,4.557634125398702,4.569240345893114,0.2111255287081839,1.0,,6.0,True,[ 1.40389281 -1.22410664  1.82831833],[-1.47182227  1.77037911  1.22947021],[-1.26384449 -1.1637894   1.96478786]
82267,4.539429905552572,0.34903714836148003,4.449532946085949,0.0,,6.0,True,[1.43606447 1.29910076 1.74990172],[-0.66513197 -0.48430149 -2.4769238 ],[-1.26421016 -1.17651638  1.9569573 ]
82324,3.781340718172067,5.373366556772501,0.18329272505543237,2.0,6.0,,True,[ 1.44081622  1.18131165 -1.8277449 ],[-1.16057418 -1.44506258  1.83765114],[-0.43212015  2.31781833  1.11941519]
82354,4.573933975359657,4.672762073279141,0.09130395136120217,6.0,,0.0,True,[-1.28095368 -1.25212586  1.8982725 ],[1.50156355 1.45928023 1.55817461],[1.22086038 1.25412636 1.93617329]
82384,3.6355072011993577,3.1364471588921026,2.5660456399085403,,1.0,7.0,True,[-0.09231589  0.22336177 -2.59878574],[ 1.39007457 -1.3402409   1.75600314],[-1.42694465  1.21586825  1.81592769]
82657,4.584252338219783,0.1346172241138708,4.619130437666346,6.0,,0.0,True,[-1.32208122 -1.13629484  1.94243025],[-0.20600855 -0.43916822 -2.56452564],[1.35224901 1.2069691  1.87796385]
82685,4.557558315677452,1.7248270490708055,3.055614635251743,7.0,6.0,,True,[-1.35125546  1.28244004  1.8279924 ],[-1.17018464 -1.24996366  1.96986262],[ 2.52944744 -0.62710454  0.14399845]
82721,5.663393642445233,1.414619112600206,2.2599872449545613,3.0,7.0,,True,[ 1.45835043 -1.20610046 -1.79739693],[-1.16451736  1.34882748  1.90700386],[-1.38726772  0.8421323   2.04411386]
82935,4.566778186966369,0.24012555221254092,4.531096260821092,0.0,,6.0,True,[1.25768095 1.32001471 1.86759197],[-0.10010313 -0.5646756  -2.54621696],[-1.23957891 -1.19521003  1.96138143]
83060,3.6482101515249425,3.822048238125751,1.8677416103493076,,7.0,1.0,True,[ 0.47508269 -0.42852264 -2.53036851],[-1.37964317  1.3596971   1.74925942],[ 1.30961436 -1.3461535   1.81242406]
83077,3.638174125393744,2.557244834453351,3.1425810401529053,,0.0,6.0,True,[ 0.36391706  0.02310271 -2.58440141],[1.1757384  1.43256118 1.83779968],[-1.4521672  -1.31713615  1.72292274]
83228,3.6658280542055444,4.4506087875695455,1.2215631582249111,,7.0,1.0,True,[ 0.6778099  -0.64740653 -2.43588557],[-1.36813706  1.2864605   1.81254528],[ 1.43726428 -1.33403155  1.72242016]
83343,5.668095148365056,1.9928994710014807,1.6770053806334635,3.0,7.0,,True,[ 1.43538738 -1.26159182 -1.77768083],[-1.34691327  1.40872458  1.73592042],[-1.17058398  0.78368795  2.19719511]
83406,4.574007255514854,0.19509326112021405,4.568899483364933,0.0,,6.0,True,[1.341615   1.18639736 1.89858645],[-0.07281647 -0.24484723 -2.59746946],[-1.32731789 -1.13646499  1.93875593]
83418,3.776051173475931,0.03653702645471523,5.525411800069355,2.0,,6.0,True,[ 1.28149079  1.31461446 -1.85517389],[1.04074135 2.38032156 0.25105123],[-1.14401134 -1.28032534  1.96573271]
83476,5.656643527436468,2.117970535573983,1.5633859369895498,4.0,0.0,,True,[-1.24204608 -1.39144524 -1.82573319],[1.20127578 1.46723203 1.79339529],[0.96436545 0.93899162 2.23615608]
83550,6.613449436625151,1.4894127486626374,1.2351378147122118,1.0,7.0,,True,[ 1.34293609 -1.20542616  1.88562203],[-1.1676792   1.30464316  1.93559591],[-1.82525175  1.35665607  1.28064061]
83636,4.551995064536568,4.421837549019828,0.36416738644360525,7.0,,3.0,True,[-1.29237386  1.37376724  1.80406024],[ 1.12939714 -1.19902436  2.02457469],[ 1.33754491 -1.42701674 -1.72820624]
83748,4.545464490434103,3.2452044647973763,1.5473310447685216,7.0,,6.0,True,[-1.24048264  1.45580708  1.77593033],[ 2.44635995 -0.87175986  0.25972631],[-1.41670345 -1.23269175  1.812601  ]
83868,4.572597261982185,4.6229433527824275,0.14245938523538815,6.0,0.0,,True,[-1.31870073 -1.2212298   1.89254489],[1.42196996 1.19770864 1.83182844],[ 1.53285512  2.09834353 -0.24374081]
84012,3.8018856056936814,3.976396858451318,1.5597175358550008,3.0,,6.0,True,[ 1.33025738 -1.44176177 -1.72158017],[-0.52457111  2.31039177  1.09499544],[-1.239304   -1.43801851  1.79118072]
84021,3.761229693198122,1.9486256492355694,3.6281446575663088,3.0,6.0,,True,[ 1.31964707 -1.15632032 -1.93224091],[-1.28431165 -1.46774352  1.73446607],[-0.40240971  2.25298972  1.25467277]
84057,4.5696505200292785,0.9537943811164731,3.8145550988542487,6.0,2.0,,True,[-1.34181591 -1.21554845  1.87991277],[ 1.46889717  1.22790831 -1.77388903],[0.7341218  0.71642512 2.39997921]
84110,3.7591726551821805,3.5176219698485336,2.0612053749692865,5.0,,0.0,True,[-1.18933956  1.27376304 -1.94296143],[ 0.33327142 -2.33809489  1.11100965],[1.17079594 1.3342202  1.9134245 ]
84141,4.556390757171748,4.59990833634342,0.18170090648483317,0.0,6.0,,True,[1.44456037 1.18411062 1.82297213],[-1.30554992 -1.42064041  1.75767467],[-2.54381272 -0.32175151 -0.48743495]
84168,4.556899168875561,1.8194871654558966,2.9616136656685423,6.0,1.0,,True,[-1.38343879 -1.25179634  1.82515836],[ 1.42447059 -1.24567876  1.79757279],[0.59953905 2.5291338  0.23692858]
84211,4.588381575606289,4.605394507357425,0.14422391703628623,7.0,1.0,,True,[-1.18245025  1.25380228  1.9600743 ],[ 1.3324601  -1.20355301  1.89423078],[ 1.11157876 -2.36144246 -0.0090642 ]
84217,3.774122201603231,2.023150716662223,3.5407270817345458,2.0,7.0,,True,[ 1.28250606  1.29936829 -1.86518638],[-1.27028697  1.3260689   1.85472701],[-0.36388343 -2.34389398  1.08896733]
84350,4.565708298800136,1.900230701402176,2.8720609997976894,1.0,6.0,,True,[ 1.40112908 -1.17395288  1.86300078],[-1.37233835 -1.27354025  1.81848362],[-0.65032291  2.51606027  0.24211739]
84499,3.6384746798455194,3.453867432920742,2.245657887233739,,1.0,7.0,True,[-0.02704583  0.37498096 -2.58278102],[ 1.18695845 -1.44374473  1.82176584],[-1.4376035   1.3131819   1.73808788]
84512,3.7964095463133303,0.0627191278190588,5.478871325867611,2.0,,6.0,True,[ 1.4610212   1.27108104 -1.74982   ],[1.58399195 1.88377984 0.8685868 ],[-1.38565469 -1.25962039  1.81808074]
84540,3.6432832541413718,1.9198902909166546,3.774826454941974,,7.0,1.0,True,[-0.48965321  0.1863571  -2.5568752 ],[-1.3509027   1.40591431  1.73509851],[ 1.44446181 -1.18572943  1.82199775]
84693,6.62617081309544,0.9226414382944751,1.7891877486100856,0.0,6.0,,True,[1.20074234 1.28080158 1.93128588],[-1.20335463 -1.31856606  1.90405388],[-1.44661505 -1.51794988  1.55410201]
84716,4.571810720897906,1.776481799652568,2.9897074794495273,7.0,0.0,,True,[-1.33851049  1.20478694  1.88917391],[1.14244468 1.28918704 1.96084597],[ 0.77455841 -2.48360238  0.20947191]
84811,4.560691807149605,4.284318132136132,0.49299006071426277,6.0,,2.0,True,[-1.35036644 -1.26397668  1.84145959],[1.08487781 0.99385675 2.15578035],[ 1.25261602  1.23620281 -1.9273961 ]
84838,4.584356190358708,0.13048654528813955,4.6231572643531536,0.0,,6.0,True,[1.25216765 1.21219472 1.9428742 ],[-0.2099313   1.33938291 -2.23026507],[-1.2116332 -1.4321157  1.8146872]
84968,3.767985000568129,3.8038760370015035,1.7661389624303676,5.0,,0.0,True,[-1.13165605  1.39016318 -1.89707694],[ 0.2881513  -2.31462687  1.17114101],[1.23005405 1.36636888 1.85259362]
84976,3.7782640907336327,5.153384798813484,0.4063511104528841,3.0,,1.0,True,[ 1.36301615 -1.24702822 -1.843694  ],[-1.52824288  1.45240129  1.53853963],[ 1.28616851 -1.3697601   1.81152638]
85267,3.6684659747972477,1.2879285569066095,4.381605468296143,,7.0,1.0,True,[-0.75603089  0.61278358 -2.42177901],[-1.36590217  1.33998208  1.775066  ],[ 1.43231602 -1.28719047  1.76173537]
85274,4.570451131184733,4.534983253370869,0.23256561544439958,1.0,,6.0,True,[ 1.38473059 -1.16087486  1.88334562],[-1.45576134  1.74330178  1.28598516],[-1.16280126 -1.33413679  1.91835144]
85354,3.6383592480421934,2.409889227546314,3.2897515244114928,,1.0,7.0,True,[ 0.27870902 -0.24586275 -2.58340333],[ 1.25112752 -1.34906683  1.85116142],[-1.36392952  1.41321182  1.71890332]
85402,3.7776065649160064,2.180415818197956,3.379977616886038,4.0,7.0,,True,[-1.34218774 -1.26445155 -1.84710431],[-1.20702128  1.35008221  1.87948867],[2.38839729 0.25240193 1.02173951]
85450,4.554792343957717,4.550867917977194,0.23233973806508867,6.0,0.0,,True,[-1.37665865 -1.27228212  1.81609723],[1.28779072 1.24192143 1.90034897],[ 1.79901423  1.43349765 -1.23317975]
85464,3.7599699626932566,3.2191555643455367,2.3588744729612077,3.0,,6.0,True,[ 1.30242641 -1.16482569 -1.93880545],[-0.31330257  2.35594121  1.07864847],[-1.27834388 -1.28159834  1.88027727]
85485,4.561218080589157,4.601175447966569,0.17560647144427488,7.0,1.0,,True,[-1.31100021  1.3015656   1.84372054],[ 1.26227169 -1.34665588  1.84534228],[ 1.99291209 -1.50012987 -0.76812223]
85634,3.7903644071270692,3.801900046488411,1.7457355463845197,2.0,,1.0,True,[ 1.46070544  1.22732458 -1.78104295],[-2.33715351 -0.25707691  1.13301585],[ 1.29668603 -1.42908763  1.75738837]
85786,3.7637439457521253,3.7697529161308334,1.8045031381170422,4.0,,7.0,True,[-1.34411891 -1.14992353 -1.9191457 ],[2.29510587 0.2590415  1.21551904],[-1.37607253  1.28632478  1.80662474]
85964,4.543864732317804,0.3097745737555955,4.484360693926602,1.0,,7.0,True,[ 1.32931039 -1.38403556  1.76903349],[-0.30123811  0.67530264 -2.50306251],[-1.2589268   1.215699    1.93630557]
85965,3.7780870360984022,0.125365324968843,5.434547638932755,4.0,,0.0,True,[-1.28805162 -1.32303767 -1.84461225],[-1.74747718 -1.48003339  1.252168  ],[1.33936938 1.32792027 1.80411125]
86099,4.561111914513163,1.9346339090811244,2.8422541764057123,0.0,1.0,,True,[1.22222254 1.38587453 1.84326445],[ 1.16367024 -1.25915414  1.96786748],[-2.50835561 -0.71677346  0.0805478 ]
86274,3.6468257570595135,1.9261660112695422,3.7650082316709454,,7.0,1.0,True,[-0.56429732  0.23059636 -2.53781281],[-1.27923276  1.4086599   1.78643243],[ 1.47035407 -1.2345063   1.76809306]
86405,4.573664726429585,2.8551730501603023,1.9091622234101129,7.0,,0.0,True,[-1.38526694  1.13757427  1.89711894],[ 0.78799162 -2.48178456  0.1786466 ],[1.18045244 1.27428044 1.94803526]
86499,5.634483597920237,1.9828418180235095,1.7206745840562538,5.0,,1.0,True,[-1.28148873  1.21955782 -1.91900113],[ 1.09447269 -0.727527    2.25497982],[ 1.1440594  -1.42589998  1.86280362]
86773,4.552990182304802,1.5663847713035721,3.218625046391627,0.0,7.0,,True,[1.45499201 1.19373081 1.80834317],[-1.18193747  1.44918732  1.82070863],[-0.90597471 -2.43074581  0.28772317]
86788,4.538679944945006,4.468422258055139,0.33089779699985566,0.0,6.0,,True,[1.2937248  1.44483179 1.7466646 ],[-1.3515113  -1.16649363  1.90389333],[-0.62937914 -1.96287413 -1.60097066]
86810,3.777681597908181,5.465219140610988,0.09509926148083192,4.0,0.0,,True,[-1.19126095 -1.40806272 -1.84671512],[1.26448534 1.32989436 1.855952  ],[-1.6249322  -0.67195617  1.92877429]
86870,6.594290646372486,1.3726718967185654,1.371037456908949,0.0,6.0,,True,[1.22529815 1.4178818  1.8166881 ],[-1.14135634 -1.35080054  1.9195686 ],[-1.54517077 -1.75795791  1.155046  ]
86909,4.583690355528571,3.177035884198461,1.577273760272969,1.0,,0.0,True,[ 1.30307517 -1.16206176  1.94002773],[-2.52564676  0.3904971   0.52983061],[1.36312913 1.42678342 1.7082939 ]
87043,4.538133146004906,3.7368851992682472,1.0629816547268476,7.0,,3.0,True,[-1.36326605  1.38239249  1.74430407],[ 0.74564242 -0.87424753  2.34346083],[ 1.41875252 -1.21714246 -1.82148442]
87163,4.565734455102195,4.371316931419977,0.40094861347782906,0.0,,4.0,True,[1.32357362 1.2605803  1.86311304],[-1.12882928 -1.0392444   2.11135396],[-1.35599051 -1.40986024 -1.72791315]
87191,3.773702938976308,0.14465537359032493,5.4196416874333675,2.0,,6.0,True,[ 1.2944966   1.28426356 -1.8673633 ],[2.10792252 0.92069343 1.23332326],[-1.42456731 -1.22206645  1.81363215]
87210,6.606230340812871,1.1114245612584819,1.6203450979286473,7.0,1.0,,True,[-1.30191832  1.28791859  1.85967051],[ 1.27447328 -1.18243626  1.94670551],[ 1.57327446 -1.62123185  1.30710166]
87315,4.541660158530339,1.554056061207721,3.242283780261941,6.0,1.0,,True,[-1.35643908 -1.3697605   1.75952528],[ 1.44502919 -1.30212954  1.74024403],[0.6049709  2.52265441 0.28692325]
87438,4.582237796353967,2.846668208964262,1.909093994681772,1.0,,0.0,True,[ 1.24174095 -1.23714706  1.93381658],[-2.55830139  0.39806609  0.32975353],[1.20018394 1.43058373 1.82348258]
87508,4.559527754923111,1.4399391527810628,3.3385330922958265,6.0,1.0,,True,[-1.24356402 -1.37588932  1.83645776],[ 1.20737636 -1.36240326  1.87034748],[0.66034942 2.50267054 0.33567663]
87604,4.5504797764428835,0.22310323966745277,4.5644169838896635,7.0,,1.0,True,[-1.32799655  1.34810485  1.79753678],[ 0.62588879  0.24875396 -2.5216036 ],[ 1.18759258 -1.40104099  1.85440233]
87624,3.7610344884845195,3.109943876898186,2.467021634617295,2.0,,7.0,True,[ 1.2975833   1.17936048 -1.93325798],[-0.18515161 -2.36809158  1.08164743],[-1.39426505  1.20264044  1.84980565]
87709,3.6409239334258485,2.05785050475716,3.6392255618169917,,0.0,6.0,True,[ 0.33182484  0.31502937 -2.56958144],[1.24082308 1.45841359 1.77355233],[-1.26496809 -1.41179096  1.79410201]
87778,6.57214008980294,1.2023160911757889,1.5635438190212714,1.0,7.0,,True,[ 1.38260689 -1.37266785  1.73674441],[-1.32546581  1.30049648  1.83410722],[-1.67232238  1.67384109  1.10167775]
87781,3.782292660670039,5.465568030805218,0.09013930852474328,3.0,7.0,,True,[ 1.36380001 -1.27651994 -1.82281276],[-1.3386653   1.28878337  1.83278822],[ 1.03057347 -1.2433064   2.05041642]
87820,4.531908629222499,0.3073650008300758,4.498726369947426,6.0,,0.0,True,[-1.4559593  -1.32014175  1.71741325],[ 0.93084946 -0.17137389 -2.43233433],[1.21800789 1.36979618 1.85801378]
87872,4.584963676284505,3.868702949706022,0.884333374009473,0.0,,4.0,True,[1.31253607 1.14214367 1.94547087],[-0.80877816 -0.5603665   2.41742989],[-1.29699835 -1.42859071 -1.75756191]
87890,4.573365676370815,0.14131870428834778,4.623315619340837,6.0,,0.0,True,[-1.29609155 -1.24017998  1.89583763],[-0.09392342 -0.45085033 -2.56904892],[1.305492   1.31228584 1.84002623]
87973,4.56811636123631,0.20426849099818867,4.565615147765502,7.0,,1.0,True,[-1.31043568  1.2591592   1.87333298],[ 0.10716098 -0.26541085 -2.59425781],[ 1.28812791 -1.20336441  1.92477027]
87983,3.7961421897078456,0.02467780426346926,5.517180006028686,4.0,,0.0,True,[-1.44911179 -1.2827604  -1.75119981],[-0.78875005 -2.45865448 -0.38077752],[1.25477931 1.22847482 1.93092685]
88081,4.590523348533612,4.642885084516434,0.10459156694995553,7.0,1.0,,True,[-1.1814686   1.24032453  1.9692199 ],[ 1.41537012 -1.29943883  1.76643317],[ 0.89909207 -2.18605661  1.10674747]
88252,3.7662066370800473,2.9307034116161783,2.641089951303775,3.0,,0.0,True,[ 1.13307442 -1.37628374 -1.90632774],[-2.39309948  0.21920847  1.01839213],[1.16783116 1.41258051 1.85819447]
88447,3.7757148334557615,5.451049885072772,0.11123528147146722,5.0,1.0,,True,[-1.15620272  1.42377875 -1.85691932],[ 1.22296677 -1.39447129  1.83627397],[-1.46462249  1.02288039  1.90281283]
88454,4.57387374442761,1.745311365648427,3.0188148899239637,7.0,6.0,,True,[-1.27593372  1.25763042  1.89801446],[-1.25309586 -1.22438556  1.93461386],[ 2.52335236 -0.61704955  0.25306661]
88480,3.7786074086328596,3.4536458336786593,2.1057467576884816,2.0,,7.0,True,[ 1.23661244  1.37486143 -1.8419136 ],[-0.27289279 -2.38961967  1.01358146],[-1.30703455  1.21859219  1.90231274]
88483,4.573202025266995,0.11737043026090382,4.647427544472102,7.0,,1.0,True,[-1.28228752  1.25550656  1.89513641],[-0.11189305  1.24953146 -2.28872258],[ 1.28978821 -1.44401317  1.75024922]
