,en_a_01,en_a_11,en_a_12,a_01_det,a_11_det,a_12_det,multiple_det,a01_vel,a11_vel,a12_vel
300118,4.660557296213768,3.388760018374438,1.4286826854117947,6.0,,1.0,True,[-1.35648756 -1.40873964  1.7284369 ],[0.70468578 2.5031051  0.22356831],[ 1.36470877 -1.31068528  1.79771357]
300142,3.6606763789391956,3.0526795116067325,2.764644109454072,,6.0,0.0,True,[-0.04279775  0.0072946  -2.60963889],[-1.25602855 -1.31944209  1.86910804],[1.36908486 1.37807882 1.7431596 ]
300215,4.691565241445092,4.543641939769664,0.24279281878524372,7.0,1.0,,True,[-1.29805925  1.30897576  1.84762677],[ 1.1387606  -1.37776654  1.90186321],[ 2.05170015 -1.07644976 -1.20161658]
300495,3.6742331225049862,2.0208273124967477,3.7829395649982662,,6.0,0.0,True,[-0.45274776 -0.37378247 -2.54310954],[-1.18541255 -1.42121503  1.8403926 ],[1.31259721 1.40711961 1.76329322]
300725,4.702619670130344,4.542064951043088,0.2333153788265676,7.0,1.0,,True,[-1.2895807   1.2558805   1.88993275],[ 1.28092887 -1.16447991  1.95328128],[ 1.48626455 -1.81352596 -1.14640363]
300867,4.664914815103161,4.540695337581444,0.2723898473153943,0.0,6.0,,True,[1.40173811 1.34215925 1.74523318],[-1.24008822 -1.3848504   1.83206729],[-1.87200491 -0.98619195 -1.52811094]
300991,4.7000647465563405,0.45869714387354266,4.319238109570118,1.0,1.0,,True,[ 1.24201173 -1.31700115  1.88016351],[ 1.17262047 -1.41501075  1.85332291],[-1.67774436  1.83496031  0.79384792]
301041,3.7979960512543633,2.6899569935608456,2.9900469551847912,2.0,7.0,,True,[ 1.30361007  1.14937118 -1.9472151 ],[-1.27450793  1.15643384  1.96224115],[-0.2603565  -2.39225231  1.01066483]
301098,3.6626222545562555,2.733338045850463,3.082039699593282,,0.0,6.0,True,[ 0.03477519  0.22473645 -2.60007389],[1.32543781 1.27086219 1.85478406],[-1.28611723 -1.44180342  1.75476647]
301100,3.6859275092397366,1.4279419000400106,4.364130590720253,,0.0,6.0,True,[ 0.63254822  0.48183712 -2.48592352],[1.35285297 1.40108679 1.73748227],[-1.35517426 -1.24425829  1.85133034]
301315,5.658695982294278,1.8770850858815231,1.9422189318242002,3.0,7.0,,True,[ 1.15418506 -1.2955476  -1.94974698],[-1.20699024  1.36958539  1.86534459],[-0.7835041   0.86495085  2.33454093]
301348,3.8030558428412227,2.1894877185595645,3.485456438599213,5.0,6.0,,True,[-1.2778165   1.21666635 -1.92328052],[-1.26875346 -1.23957687  1.91463152],[ 2.34035035 -0.28843014  1.11877981]
301436,5.695010207144071,1.8889040350098243,1.894085757846106,4.0,0.0,,True,[-1.40882836 -1.24438862 -1.8107456 ],[1.43995872 1.30844574 1.73970935],[1.00491135 0.85110688 2.25341303]
301523,3.829425874217554,3.8553409589699283,1.7932331668125174,2.0,,1.0,True,[ 1.44748058  1.21665745 -1.79906771],[-2.34027939 -0.40238711  1.08317912],[ 1.31622654 -1.18793177  1.91532394]
301536,4.7046046092008025,0.8063685045351187,3.9670268862640796,1.0,5.0,,True,[ 1.37663016 -1.14734962  1.89751897],[-1.29731398  1.21108938 -1.91372384],[-0.91425721  0.70344461  2.34123887]
301640,3.831003630246663,0.41339016181017235,5.233606207943165,3.0,1.0,,True,[ 1.46744162 -1.20360134 -1.79166372],[ 1.37865086 -1.14605792  1.89683237],[-1.64296586  1.35186228  1.51169823]
301764,5.683675409713694,2.004821628832262,1.789502961454045,2.0,,6.0,True,[ 1.18998757  1.39949437 -1.85403482],[-0.78752339 -1.02332255  2.26819705],[-1.28720005 -1.4109938   1.77885146]
301816,3.8484130664505076,3.852539902302058,1.7770470312474345,5.0,,0.0,True,[-1.34535762  1.44132659 -1.71017266],[ 0.44315818 -2.33826967  1.07154364],[1.32733201 1.32179079 1.81745945]
301997,4.701804555715835,1.779986877399633,2.9962085668845315,7.0,0.0,,True,[-1.33214129  1.21549284  1.88681656],[1.28693552 1.27986784 1.87558932],[ 0.67684452 -2.50912326  0.24141654]
302028,3.829417486963085,5.53322508501838,0.11535742801853566,2.0,6.0,,True,[ 1.22432647  1.44095052 -1.79910708],[-1.31774267 -1.33796972  1.81259242],[1.83452824 0.68445042 1.72572702]
302155,3.662770127401425,2.4370393513680835,3.3781905212304917,,6.0,0.0,True,[-0.14028419 -0.18924674 -2.59934723],[-1.43494507 -1.25651272  1.78163083],[1.36485116 1.26428194 1.83053885]
302418,5.712267976028291,2.392001467704309,1.3737305562674011,4.0,,0.0,True,[-1.29069849 -1.44953695 -1.74500431],[1.03248906 1.19183181 2.07980847],[1.26952032 1.38315628 1.81309042]
302462,4.6665391119194926,0.9672684145491237,3.8441924735313835,0.0,4.0,,True,[1.43203344 1.30140783 1.75149019],[-1.32925136 -1.16945688 -1.91769691],[-0.91101276 -0.84724746  2.29441223]
302464,4.691476281500262,4.647630623633574,0.13889309486616508,6.0,0.0,,True,[-1.24450066 -1.36046053  1.84728592],[1.27238652 1.45367827 1.75497921],[ 1.91187432  1.72712843 -0.41696997]
302629,3.6619154085976717,2.8799172387565024,2.9361673526458256,,1.0,7.0,True,[ 0.18116731 -0.02858796 -2.6035478 ],[ 1.21460706 -1.34134217  1.88085908],[-1.4052385   1.36035772  1.72824525]
302675,3.663721925927526,2.403772544982743,3.4105055290897313,,6.0,0.0,True,[-0.10030701 -0.26404962 -2.59467075],[-1.40870176 -1.28256472  1.78400872],[1.28661439 1.35043069 1.8256671 ]
302682,3.813814361081684,5.606875002887404,0.057310636030912576,4.0,0.0,,True,[-1.35425885 -1.21319259 -1.87249745],[1.17235373 1.24896651 1.96920527],[ 0.03234646 -1.93668223  1.74937579]
302782,3.8214078054126976,2.1080251596363797,3.548567034950923,3.0,0.0,,True,[ 1.39162085 -1.22550698 -1.83674278],[1.20882472 1.27848989 1.92777239],[-2.37582647  0.28635653  1.0418966 ]
302799,3.8005160196188994,0.28034153768107783,5.397142442700023,5.0,,1.0,True,[-1.13557154  1.33312687 -1.93529068],[-1.76811548  1.07226938  1.59251562],[ 1.35588401 -1.36307278  1.76513771]
302866,4.6606512398235385,1.4698019664024289,3.3475467937740326,6.0,1.0,,True,[-1.32323646 -1.43958282  1.72879918],[ 1.32565845 -1.23113926  1.88122986],[0.68292888 2.51440194 0.15326776]
302883,4.72015455764567,0.136992491308878,4.620852951045452,6.0,,0.0,True,[-1.25345899 -1.18815459  1.95684164],[-0.82274788  0.16607547 -2.47135689],[1.40851798 1.1722582  1.85849073]
303056,4.676262841755245,0.3584681592153306,4.443268999029424,,4.0,1.0,True,[-0.90422742  1.67161566  1.78890297],[-1.47582265 -1.25686364 -1.74766739],[ 1.34681957 -1.35788834  1.7760395 ]
303243,3.8360899951188925,2.365284516690743,3.276625488190365,5.0,6.0,,True,[-1.23316408  1.47181279 -1.76781602],[-1.23585677 -1.2285878   1.94302086],[ 2.38431224 -0.54867378  0.90890716]
303282,3.8441956178374044,5.5655601768030465,0.06824420535954978,3.0,7.0,,True,[ 1.414098   -1.34905327 -1.72987922],[-1.27116498  1.36975116  1.82209257],[ 0.28454754 -1.68978854  1.96869179]
303356,3.811324985623545,3.582684360777705,2.0839906535987502,4.0,,1.0,True,[-1.36802568 -1.17909485 -1.88423488],[0.37032667 2.27059425 1.23262318],[ 1.3644955  -1.38256455  1.74320604]
303391,4.674337918106948,4.572799335727815,0.2308627461652364,1.0,7.0,,True,[ 1.35938773 -1.33806318  1.78150271],[-1.20414039  1.44874015  1.80646004],[-2.11940125  0.91348244 -1.21892912]
303393,5.720387685757151,1.3767483412025168,2.3808639730403334,3.0,,7.0,True,[ 1.38838662 -1.39506098 -1.71414336],[-1.06358633  1.13709988  2.09472862],[-1.34328301  1.29772659  1.82307336]
303401,4.686829471829437,0.2504747897959974,4.540695738374565,6.0,,0.0,True,[-1.44237485 -1.17672574  1.82947296],[ 0.98021154 -0.70994949 -2.31241369],[1.2351824  1.3622544  1.85221149]
303414,5.719363258271505,2.4086954776263303,1.3499412641021657,3.0,7.0,,True,[ 1.39348112 -1.38515987 -1.71803449],[-1.15414923  1.34558059  1.91558149],[-1.32656885  1.05373155  1.98543821]
303472,4.6946126876948595,0.257524359149606,4.525862953155535,1.0,4.0,,True,[ 1.29435966 -1.29604764  1.85929922],[-1.31835198 -1.16614476 -1.92721417],[-1.00379166  1.59815892  1.80288391]
303648,3.800513444292351,5.4656817209924276,0.21180483471522127,2.0,6.0,,True,[ 1.25411808  1.2222482  -1.93530286],[-1.38150768 -1.2677587   1.81557826],[1.70549532 1.26266305 1.5195617 ]
303809,3.820178515621215,0.5652001216129959,5.092621362765789,2.0,0.0,,True,[ 1.34552188  1.26758371 -1.8425261 ],[1.19840786 1.20476666 1.98102395],[-1.56460576 -1.49922142  1.45480032]
303822,3.741056987944458,0.8130462170099095,4.923896795045633,,1.0,7.0,True,[ 1.09194752 -0.83456597 -2.21883984],[ 1.19708294 -1.4636045   1.79915377],[-1.43823516  1.32218999  1.73072044]
303874,3.828503636511105,3.711918367744067,1.937577995744828,3.0,,0.0,True,[ 1.38013518 -1.28650155 -1.80339698],[-2.3238733   0.27915943  1.1548952 ],[1.27646732 1.42201664 1.7778076 ]
303888,4.712684562150571,1.884098720995307,2.881216716854122,0.0,7.0,,True,[1.32166954 1.16046893 1.92836757],[-1.36023331  1.28582063  1.81893668],[-0.59035972 -2.52394333  0.30542668]
304025,3.821998204031759,3.7628616664461494,1.893140129522092,4.0,,7.0,True,[-1.33194774 -1.29405735 -1.83396587],[2.31212206 0.45982831 1.12015601],[-1.36718407  1.19040397  1.87772365]
304342,3.671800851211805,1.93371233174238,3.8724868170458153,,1.0,7.0,True,[ 0.45420132 -0.27863528 -2.55502711],[ 1.31760971 -1.39140912  1.77200037],[-1.3733572   1.25455085  1.83087196]
304417,3.8054354749222306,5.486926619304569,0.18563790577320027,3.0,7.0,,True,[ 1.25688282 -1.25557416 -1.91203534],[-1.16813863  1.43572866  1.84017265],[ 0.64707512 -2.10780662  1.39661915]
304422,3.80765377213828,0.5022177001036005,5.168128527758119,4.0,6.0,,True,[-1.16077106 -1.35969986 -1.90155905],[-1.37349683 -1.17295154  1.88408894],[1.42450339 1.53273691 1.56000246]
304436,3.8272355311915223,0.231873083729256,5.418891385079222,2.0,,6.0,True,[ 1.18586333  1.46016265 -1.8093516 ],[2.1417743  0.45703496 1.41986687],[-1.43964331 -1.32166526  1.72995031]
304485,3.8237679721711753,2.245148121828987,3.409083905999838,3.0,0.0,,True,[ 1.1915449  -1.4350411  -1.82564449],[1.31984818 1.29083922 1.84494848],[-2.33303012  0.47226435  1.0705311 ]
304487,3.8358536507162757,5.553602541223139,0.08854380806058515,2.0,6.0,,True,[ 1.2742056   1.43506447 -1.76892341],[-1.34931065 -1.27497294  1.83464023],[1.91973307 0.22431021 1.75396974]
304523,4.70323330615946,1.6731712660750229,3.1015954277655173,1.0,0.0,,True,[ 1.25246145 -1.28946618  1.89227833],[1.31383414 1.25730259 1.87219926],[-2.50728393  0.66441395  0.29014031]
304594,4.828423580955919,4.2481658417702794,0.40141057727380147,,1.0,7.0,True,[-0.72404151  0.83430352  2.36469904],[ 1.32955056 -1.42422493  1.73665733],[-1.34677852  1.20118803  1.8855861 ]
304631,3.8364283541153457,5.518501054629727,0.12307059125492792,2.0,6.0,,True,[ 1.31112972  1.40480169 -1.76623075],[-1.42932931 -1.25042412  1.790407  ],[2.01524915 0.27742639 1.63520808]
304779,4.680809830852832,3.9305182441958975,0.8666719249512704,0.0,,4.0,True,[1.45747612 1.19368513 1.80637183],[-1.01153702 -0.72588556  2.29390126],[-1.23298438 -1.22826103 -1.94505125]
304858,3.700542904286046,4.568605525706124,1.2088515700078304,,0.0,6.0,True,[-0.67873253 -0.7215014  -2.41471694],[1.26329613 1.39072606 1.81164674],[-1.26836819 -1.44126745  1.7680753 ]
304931,4.693075954855739,0.9857090496362089,3.799214995508053,0.0,4.0,,True,[1.37787354 1.21590327 1.85341408],[-1.43736402 -1.22701101 -1.80014684],[-0.79926895 -0.7263965   2.37605077]
304988,4.679506288065638,0.32824933230190845,4.4702443796324545,6.0,,0.0,True,[-1.35780627 -1.31283832  1.8013655 ],[ 0.63655246  0.47059236 -2.48705525],[1.21673112 1.21569446 1.96309764]
305092,3.678505975063013,1.7999316684674656,3.9995623564695215,,1.0,7.0,True,[ 0.48810382 -0.46086396 -2.52219331],[ 1.26589035 -1.38560088  1.81376179],[-1.3173187   1.37150215  1.787667  ]
305131,4.692007053562171,3.0026098719463947,1.783383074491435,1.0,,6.0,True,[ 1.40137792 -1.19509724  1.84931947],[-0.63052345  2.51326031  0.31314983],[-1.4549258  -1.32262846  1.7163755 ]
305140,3.6619184252135653,2.524202312161602,3.2918792626248328,,0.0,6.0,True,[ 0.14291891  0.11528337 -2.60353297],[1.45016489 1.23539533 1.78407404],[-1.42060267 -1.20338811  1.82916514]
305322,3.6967545181972787,4.5001690947994195,1.281076387003302,,7.0,1.0,True,[ 0.75674996 -0.56500405 -2.4331461 ],[-1.36246227  1.28550433  1.81749145],[ 1.26808207 -1.4495672   1.76148313]
305443,4.71826318655458,0.8073034478508123,3.952433365594607,7.0,3.0,,True,[-1.30474476  1.14396657  1.94963628],[ 1.34146119 -1.24777399 -1.8589357 ],[ 0.81928883 -0.68596507  2.3812429 ]
305715,3.80901497153544,3.124130746642814,2.544854281821746,2.0,,1.0,True,[ 1.17404115  1.35727514 -1.89513366],[-2.37128457 -0.27092215  1.05627207],[ 1.19100014 -1.36033773  1.88231239]
305754,3.745525958018762,5.059277712622311,0.6731963293589267,,7.0,1.0,True,[ 1.03028359 -0.96030829 -2.19736745],[-1.3579702   1.35153616  1.77239017],[ 1.29254624 -1.43996352  1.75155053]
305775,4.7027663652475695,0.12056664874708842,4.654666986005342,7.0,,1.0,True,[-1.35434951  1.18485093  1.8904935 ],[-0.0523783   1.39632224 -2.20445928],[ 1.36975903 -1.41568391  1.71222057]
305807,4.688325599838214,4.641125491124104,0.14854890903768236,7.0,1.0,,True,[-1.36554381  1.25673949  1.83521006],[ 1.32364028 -1.43494104  1.73234541],[ 2.38314098 -0.98162996 -0.41126841]
305851,4.659512106089855,0.27809469058739417,4.540393203322751,7.0,,1.0,True,[-1.41888638  1.35103137  1.72440589],[ 0.72557029  0.0787036  -2.50588378],[ 1.25781032 -1.38811703  1.81745545]
305869,3.6712627171951797,3.995066718535891,1.8116705642689297,,0.0,6.0,True,[-0.34048137 -0.39309343 -2.55766495],[1.23928056 1.32723372 1.87476248],[-1.35562736 -1.41134147  1.72698863]
305935,4.6368356729129125,4.534626615659714,0.3065377114273735,,0.0,2.0,True,[-1.44522388 -1.42987402  1.63673096],[1.34078032 1.37305672 1.76893283],[ 1.39665997  1.20291363 -1.84782027]
306178,4.6538045022069054,1.6190508948731552,3.20514460291994,1.0,0.0,,True,[ 1.38889814 -1.40889048  1.70237762],[1.15386282 1.30480442 1.94375565],[-2.49368438  0.77031901  0.01571067]
306194,4.6831011025438665,4.588432125208935,0.20646677224719934,6.0,0.0,,True,[-1.429271   -1.21426871  1.81516828],[1.39127327 1.22368954 1.83821723],[ 1.88196503  1.40227078 -1.14190381]
306282,3.804886858638059,2.273146725108781,3.3999664162531604,3.0,0.0,,True,[ 1.30274482 -1.20380999 -1.91462724],[1.20244925 1.29727493 1.91919086],[-2.36134161  0.21273938  1.0912872 ]
306285,3.672939813555841,3.910810352016065,1.894249834428094,,0.0,6.0,True,[-0.4321201  -0.3545422  -2.54944544],[1.30610136 1.33300237 1.82463802],[-1.27496843 -1.42164695  1.77917831]
306320,3.8383782495513215,5.565102276490682,0.07451947395799685,4.0,0.0,,True,[-1.38382737 -1.34526151 -1.75709798],[1.35207892 1.29438788 1.81893996],[-1.24449355 -1.03688958  2.04650819]
306489,3.801911458441059,2.100056279140758,3.5760322624181837,3.0,6.0,,True,[ 1.20582767 -1.27993385 -1.928691  ],[-1.18094378 -1.31279912  1.92198601],[-0.33833706  2.32577313  1.13508034]
306563,3.8147771193697846,3.604007808145116,2.0592150724850993,3.0,,6.0,True,[ 1.41076677 -1.1543665  -1.86796014],[-0.47479212  2.26554183  1.20581618],[-1.2920426  -1.42600331  1.76330386]
306606,4.6743147279424555,3.889334197247796,0.9143510748097481,0.0,,4.0,True,[1.42506727 1.26800989 1.78141354],[-0.97866892 -0.76851988  2.29427207],[-1.20364628 -1.28195757 -1.92870952]
306649,3.820547881340524,0.09804027136408668,5.559411847295389,2.0,4.0,,True,[ 1.3423365   1.27347227 -1.84078818],[-1.25396413 -1.3439338  -1.85297489],[-0.94625874 -0.87722341  2.2687383 ]
306727,3.691225975454539,4.54727658877825,1.2394974357672108,,6.0,0.0,True,[ 0.72378419  0.4860706  -2.46007557],[-1.39605449 -1.15593708  1.87801526],[1.42493572 1.37524154 1.7001085 ]
306806,3.663047554618005,2.662346537227261,3.1526059081547344,,1.0,7.0,True,[ 0.19512667  0.15653961 -2.59798401],[ 1.31755635 -1.4342551   1.73754354],[-1.42111482  1.14928848  1.86324144]
306920,3.8438906332123572,5.5940936824856555,0.04001568430198699,3.0,7.0,,True,[ 1.41559673 -1.34564793 -1.73130516],[-1.28551051  1.29459874  1.86643425],[ 0.41529999 -1.25327962  2.25142535]
307000,3.666986862954164,3.6832251632607576,2.1277879737850784,,0.0,6.0,True,[-0.27018165 -0.29954046 -2.57863867],[1.20329447 1.41416669 1.83420691],[-1.22846144 -1.46736009  1.77477798]
307059,3.807335897805589,3.7607173985485116,1.9099467036459,5.0,,0.0,True,[-1.25682759  1.26919168 -1.90305988],[ 0.28906772 -2.25849418  1.27583066],[1.36887403 1.37720125 1.74401852]
307154,4.664508449272803,0.26670799444297255,4.546783556284225,7.0,4.0,,True,[-1.41806506  1.32695714  1.74366747],[-1.25877144 -1.37047916 -1.83013151],[ 1.74117459 -1.01210235  1.66013852]
307244,3.665162204433678,2.4656069931465763,3.347230802419746,,7.0,1.0,True,[-0.24118553  0.24139866 -2.58759661],[-1.24565042  1.34763957  1.85588863],[ 1.32147253 -1.40922881  1.75495997]
307272,6.775266317311996,0.9594798872749032,1.7432537954131022,1.0,,7.0,True,[ 1.19647459 -1.23887002  1.9610583 ],[-1.33194569  1.67108835  1.49849404],[-1.37062123  1.20259569  1.86742096]
307274,3.808298972335994,5.512384197384187,0.1573168302798189,4.0,0.0,,True,[-1.33091242 -1.19850736 -1.89851316],[1.13021837 1.39640114 1.89334897],[-0.0532622  -2.2892009   1.25252639]
307333,3.8360345864978083,5.5952404868981525,0.04672492660403904,3.0,7.0,,True,[ 1.47193057 -1.23265119 -1.76807563],[-1.16479989  1.25263765  1.9713549 ],[-1.40817391 -1.85401629  1.17973295]
307438,4.7709788011824426,4.5268362423231245,0.18018495649443267,,0.0,1.0,True,[-1.18557442 -0.88685678  2.14941814],[1.29412178 1.41203333 1.77299484],[ 1.40999015 -1.1706318   1.85839957]
307439,6.752264639608397,1.0438669173976718,1.6818684429939326,0.0,6.0,,True,[1.34132475 1.20481449 1.88715923],[-1.21412847 -1.30417233  1.90712522],[-1.73107405 -1.38661268  1.3757863 ]
307468,4.721257718345186,0.14468218882875727,4.612060092826057,7.0,,1.0,True,[-1.26534335  1.1684677   1.96104295],[-0.46318879 -0.0649813  -2.56774874],[ 1.36227377 -1.17071012  1.89360714]
307518,4.677646382931186,0.987624303081124,3.812729313987691,1.0,5.0,,True,[ 1.3403809  -1.34024376  1.79422008],[-1.23493494  1.35336491 -1.85888115],[-0.85612534  0.79569813  2.33366962]
307529,4.6846421434439955,3.454155541749266,1.3392023148067391,6.0,,7.0,True,[-1.44453591 -1.18704497  1.82108216],[2.52138619 0.56960434 0.36091911],[-1.34762832  1.30536042  1.81439579]
307584,4.6897226017643465,4.553007279570406,0.23527011866524727,0.0,6.0,,True,[1.42448948 1.18120643 1.84056543],[-1.30366445 -1.23492784  1.89407292],[-2.06492414 -1.03518991 -1.21514202]
307656,3.834684056454723,3.8110187744755817,1.8322971690696952,5.0,,6.0,True,[-1.43168593  1.27037936 -1.7744046 ],[ 2.34066076 -0.38604659  1.08829006],[-1.30451388 -1.28105588  1.86258943]
307711,3.824391619941,2.3451433922600784,3.308464987798921,5.0,6.0,,True,[-1.19792274  1.43345673 -1.82271306],[-1.27466561 -1.23936543  1.91083775],[ 2.36111118 -0.49772892  0.99474616]
307721,3.8095119259378367,3.7764806883025024,1.892007385759661,5.0,,0.0,True,[-1.17563121  1.35917005 -1.89278843],[ 0.23251798 -2.2955837   1.21997167],[1.33968302 1.31459039 1.81361559]
307754,3.7067033896616346,1.3261372590007763,4.4451593513375895,,7.0,1.0,True,[-0.57805794  0.88922771 -2.38478995],[-1.42860069  1.17618502  1.84059471],[ 1.30816316 -1.45444407  1.72783147]
307957,4.704658260725008,1.9403926812184757,2.832949058056516,0.0,7.0,,True,[1.38252192 1.13990212 1.89772398],[-1.35920101  1.26440569  1.83465279],[-0.656739   -2.51540169  0.23140486]
308069,3.832413859979029,2.199531287374952,3.4460548526460184,5.0,6.0,,True,[-1.28469251  1.40544188 -1.78504853],[-1.26906495 -1.18436859  1.94906265],[ 2.3686802  -0.53591856  0.95616181]
308099,4.669208093022907,1.5516337190108513,3.257158187966242,0.0,7.0,,True,[1.44589064 1.27187963 1.76176686],[-1.32231905  1.3691892   1.78574725],[-0.81849661 -2.46783357  0.22794901]
308120,3.8268398560717554,3.682155242891094,1.9690049010371502,2.0,,7.0,True,[ 1.31234726  1.34512568 -1.81120998],[-0.40798955 -2.33344546  1.09575398],[-1.27162907  1.3157371   1.86115431]
308154,3.811074878635155,2.023052955408776,3.6438721659560693,5.0,6.0,,True,[-1.29768077  1.25432711 -1.88541457],[-1.28535437 -1.46274261  1.7379149 ],[ 2.28485362 -0.19287405  1.24673315]
308196,4.707405874786151,1.991249941668144,2.779344183545705,1.0,6.0,,True,[ 1.31500263 -1.20065201  1.90821981],[-1.43262253 -1.16927291  1.84187229],[-0.49876274  2.55226959  0.22193618]
308400,5.686163480835305,2.229744403482568,1.5620921156821277,4.0,,0.0,True,[-1.1646725  -1.43295695 -1.84452497],[0.73903539 1.24648351 2.17076151],[1.33912565 1.24471673 1.8626655 ]
308717,3.716399363730965,4.737563814433847,1.024036821835188,,6.0,0.0,True,[ 0.72470657  0.9064379  -2.33779185],[-1.29762283 -1.39967188  1.78022291],[1.41046114 1.28375331 1.78176228]
308739,3.810814482397043,2.163640443589529,3.5035450740134286,2.0,7.0,,True,[ 1.37924597  1.16204957 -1.88664288],[-1.34736386  1.36563138  1.76967838],[-0.3796331  -2.28511508  1.2025921 ]
308798,4.684217633259056,1.4001417114449488,3.393640655295995,7.0,6.0,,True,[-1.42933886  1.20775837  1.81945325],[-1.32853663 -1.44764668  1.71796668],[ 2.53261991 -0.48908943  0.39840671]
309049,3.8409080166176985,0.02448687192625083,5.612605111456051,2.0,,6.0,True,[ 1.45668496  1.28228285 -1.74525632],[1.40061157 2.18031655 0.31081663],[-1.29754977 -1.20477719  1.9175444 ]
309092,3.662904667494733,2.9659597726449283,2.849135559860339,,6.0,0.0,True,[ 0.16246504 -0.18037623 -2.59868612],[-1.41560532 -1.21080354  1.82814561],[1.26012481 1.43989759 1.77507194]
309105,4.668202287202615,1.3275634499391145,3.4822342628582708,1.0,6.0,,True,[ 1.2689465  -1.45316233  1.75789477],[-1.22351384 -1.32210832  1.8886883 ],[-0.71377471  2.49884885  0.2416197 ]
309106,4.677805352715443,0.27513083434389035,4.525063812940667,7.0,,1.0,True,[-1.23454627  1.43755955  1.79483092],[-0.0140446  -0.72470143 -2.50733137],[ 1.25867224 -1.28292365  1.89260431]
309138,3.81075741504128,0.2724383770887376,5.394804207869982,4.0,,0.0,True,[-1.29344444 -1.25644907 -1.88691208],[-1.62023853 -1.19872004  1.6583116 ],[1.45119405 1.32537624 1.71741482]
309348,4.693499712211529,4.500672164056807,0.28382812373166466,0.0,6.0,,True,[1.29501823 1.30148573 1.85503711],[-1.15984964 -1.2547615   1.9729223 ],[-1.702588   -1.35620955 -1.44013533]
309466,3.7148965393089517,4.5464082385551885,1.2166952221358605,,7.0,1.0,True,[ 0.70613737 -0.90228934 -2.34506801],[-1.36132366  1.42908097  1.70781307],[ 1.39763166 -1.18586185  1.85807895]
309479,5.7014395204723645,2.1605002318648157,1.616060247662821,5.0,1.0,,True,[-1.37532966  1.31527562 -1.78623021],[ 1.37415271 -1.33787413  1.77028165],[ 0.99442117 -0.92356884  2.22940511]
309517,4.704220460984811,0.2433698226490391,4.53040971636615,6.0,,0.0,True,[-1.38171936 -1.14365295  1.89605104],[ 1.08470853 -0.93937422 -2.18015676],[1.15656779 1.38310727 1.88718447]
309529,3.720506374363147,4.896325196571002,0.8611684290658506,,7.0,1.0,True,[ 0.88574528 -0.80919102 -2.3179226 ],[-1.35843174  1.27905098  1.8250457 ],[ 1.39808286 -1.36792273  1.72807746]
309539,5.707830057117845,1.3830807605116615,2.3870891823704943,5.0,1.0,,True,[-1.39423789  1.32813483 -1.76189062],[ 1.40033728 -1.23010659  1.8270176 ],[ 1.09003314 -1.11739306  2.09173624]
309599,4.683791769373887,1.824892524108579,2.969315706517534,0.0,1.0,,True,[1.18203507 1.45273093 1.81781901],[ 1.2899206  -1.3856445   1.79671761],[-2.49580909 -0.73826882  0.19492595]
309771,3.73339619619183,4.990633462297291,0.7539703415108789,,1.0,7.0,True,[-0.78469283  1.05267773 -2.25570981],[ 1.20240833 -1.4577181   1.80038111],[-1.34739621  1.4079211   1.73619746]
309883,4.699086746530267,3.9571451921616494,0.821768061308084,1.0,,5.0,True,[ 1.2145897  -1.34755712  1.87642257],[-0.76644149  0.88752592  2.33173008],[-1.22255383  1.27480936 -1.92154189]
309920,3.7917312412212425,3.109355851290292,2.5769129074884654,2.0,,7.0,True,[ 1.2328169   1.17649804 -1.97689526],[-0.10045871 -2.35072067  1.12965499],[-1.38508464  1.1550604   1.88665736]
309947,4.7042366869283425,0.11385076124477084,4.659912551826888,7.0,,1.0,True,[-1.21341173  1.3207904   1.89611305],[-1.35437902  0.18884969 -2.22308193],[ 1.43086818 -1.35657565  1.7100932 ]
309960,5.682728035391548,1.6219335531125754,2.1733384114958776,2.0,6.0,,True,[ 1.299178    1.29357919 -1.85765696],[-1.31514851 -1.36075074  1.79745426],[-0.96466474 -0.91621656  2.24545522]
310134,4.71892677774249,4.638217759137002,0.12085546312050877,0.0,6.0,,True,[1.21655883 1.23334421 1.95216461],[-1.38323581 -1.26520953  1.81604062],[-1.34955137 -2.21757881  0.27047236]
310179,3.6866289114416637,1.6489052165519928,4.142465872006344,,7.0,1.0,True,[-0.48377906  0.64440169 -2.4824996 ],[-1.45150632  1.1707708   1.82606821],[ 1.37215789 -1.34656633  1.76523139]
310262,3.808490739051795,3.5801715253279096,2.0893377356202953,4.0,,7.0,True,[-1.16916734 -1.35802495 -1.89760796],[2.27961071 0.45738702 1.18586344],[-1.4055497   1.23476505  1.8198586 ]
310563,4.672787387507677,4.571830708080576,0.2333819044117469,6.0,0.0,,True,[-1.44133032 -1.25782589  1.77553962],[1.37254625 1.25567047 1.83071256],[ 1.79697277  1.31205078 -1.36437225]
310716,4.705131959024697,1.7821819007081674,2.9906861402671368,7.0,0.0,,True,[-1.32272313  1.205933    1.89953392],[1.41346028 1.3098838  1.76023705],[ 0.5679638  -2.52376661  0.34658222]
310754,3.7979016568221935,5.495602913051913,0.1844954301258941,4.0,0.0,,True,[-1.20286695 -1.25372409 -1.94766193],[1.33333794 1.26177982 1.85532251],[-1.81246774 -1.19087824  1.45219479]
310774,5.692663345915849,2.3511862980429,1.4341503560412519,2.0,6.0,,True,[ 1.3839346   1.25917113 -1.81970137],[-1.30838397 -1.24885824  1.88164409],[-1.08199211 -0.90963943  2.19407137]
